bank_code,Merkmal,name,post_code,city,short_name,pan,bic,Datensatz-nummer,Änderungs-kennzeichen,Bankleitzahl-löschung,Nachfolge-Bankleitzahl
12096597,2,Sparda-Bank Berlin,06406,Bernburg (Saale),Sparda-Bank Berlin,91055,,049486,U,0,00000000
12096597,2,Sparda-Bank Berlin,14774,Brandenburg an der Havel,Sparda-Bank Berlin,91055,,049487,U,0,00000000
12096597,2,Sparda-Bank Berlin,09111,Chemnitz,Sparda-Bank Berlin,91055,,049488,U,0,00000000
12096597,2,Sparda-Bank Berlin,04509,Delitzsch,Sparda-Bank Berlin,91055,,049489,U,0,00000000
12096597,2,Sparda-Bank Berlin,06849,Dessau-Roßlau,Sparda-Bank Berlin,91055,,049490,U,0,00000000
12096597,2,Sparda-Bank Berlin,99817,Eisenach,Sparda-Bank Berlin,91055,,049491,U,0,00000000
12096597,2,Sparda-Bank Berlin,04895,Falkenberg,Sparda-Bank Berlin,91055,,049492,U,0,00000000
12096597,2,Sparda-Bank Berlin,15230,Frankfurt (Oder),Sparda-Bank Berlin,91055,,049493,U,0,00000000
12096597,2,Sparda-Bank Berlin,07545,Gera,Sparda-Bank Berlin,91055,,049494,U,0,00000000
12096597,2,Sparda-Bank Berlin,02826,Görlitz,Sparda-Bank Berlin,91055,,049495,U,0,00000000
12096597,2,Sparda-Bank Berlin,99867,Gotha,Sparda-Bank Berlin,91055,,049496,U,0,00000000
12096597,2,Sparda-Bank Berlin,18273,Güstrow,Sparda-Bank Berlin,91055,,049497,U,0,00000000
12096597,2,Sparda-Bank Berlin,38820,Halberstadt,Sparda-Bank Berlin,91055,,049498,U,0,00000000
12096597,2,Sparda-Bank Berlin,06886,Lutherstadt Wittenberg,Sparda-Bank Berlin,91055,,049499,U,0,00000000
12096597,2,Sparda-Bank Berlin,98617,Meiningen,Sparda-Bank Berlin,91055,,049500,U,0,00000000
12096597,2,Sparda-Bank Berlin,99724,Nordhausen,Sparda-Bank Berlin,91055,,049501,U,0,00000000
12096597,2,Sparda-Bank Berlin,01796,Pirna,Sparda-Bank Berlin,91055,,049502,U,0,00000000
12096597,2,Sparda-Bank Berlin,14473,Potsdam,Sparda-Bank Berlin,91055,,049503,U,0,00000000
12096597,2,Sparda-Bank Berlin,01587,Riesa,Sparda-Bank Berlin,91055,,049504,U,0,00000000
12096597,2,Sparda-Bank Berlin,18055,Rostock,Sparda-Bank Berlin,91055,,049505,U,0,00000000
12096597,2,Sparda-Bank Berlin,07318,Saalfeld/Saale,Sparda-Bank Berlin,91055,,049506,U,0,00000000
12096597,2,Sparda-Bank Berlin,39576,Stendal,Sparda-Bank Berlin,91055,,049507,U,0,00000000
12096597,2,Sparda-Bank Berlin,18437,Stralsund,Sparda-Bank Berlin,91055,,049508,U,0,00000000
12096597,2,Sparda-Bank Berlin,99423,Weimar,Sparda-Bank Berlin,91055,,049509,U,0,00000000
12096597,2,Sparda-Bank Berlin,06667,Weißenfels,Sparda-Bank Berlin,91055,,049510,U,0,00000000
12096597,2,Sparda-Bank Berlin,19322,Wittenberge,Sparda-Bank Berlin,91055,,049511,U,0,00000000
12096597,2,Sparda-Bank Berlin,08056,Zwickau,Sparda-Bank Berlin,91055,,049512,U,0,00000000
12096597,2,Sparda-Bank Berlin,23966,Wismar,Sparda-Bank Berlin,91055,,050525,U,0,00000000
12096597,2,Sparda-Bank Berlin,17033,Neubrandenburg,Sparda-Bank Berlin,91055,,050526,U,0,00000000
12096597,2,Sparda-Bank Berlin (Gf P2),10407,Berlin,Sparda-Bank Berlin,81055,,057334,U,0,00000000
13000000,1,Bundesbank,18004,Rostock,BBk Rostock,20130,MARKDEF1130,044864,U,0,00000000
13040000,1,Commerzbank,18006,Rostock,Commerzbank Rostock,24130,COBADEFFXXX,044861,U,0,00000000
13040000,2,Commerzbank,23951,Wismar,Commerzbank Wismar,24130,,046018,U,0,00000000
13040000,2,Commerzbank,18184,Roggentin,Commerzbank Roggentin,24130,,049525,U,0,00000000
13050000,1,Ostseesparkasse Rostock,18004,Rostock,Ostseesparkasse Rostock,51399,NOLADE21ROS,048659,U,0,00000000
13050000,2,Ostseesparkasse Rostock,18242,Bützow,Ostseesparkasse Rostock,51399,,045254,U,0,00000000
13050000,2,Ostseesparkasse Rostock,18262,Güstrow,Ostseesparkasse Rostock,51399,,045255,U,0,00000000
13050000,2,Ostseesparkasse Rostock,17161,Teterow,Ostseesparkasse Rostock,51399,,045264,U,0,00000000
13050000,2,Ostseesparkasse Rostock,18201,Bad Doberan,Ostseesparkasse Rostock,51399,,045789,U,0,00000000
13051042,1,Sparkasse Vorpommern auf Rügen,18525,Bergen auf Rügen,Spk Vorpommern auf Rügen,51303,NOLADE21RUE,045242,U,0,00000000
13061008,1,Volksbank Wolgast -alt-,17438,Wolgast,Volksbank Wolgast -alt-,61260,GENODEF1WOG,045675,U,0,00000000
13061008,2,Volksbank Wolgast (Gf P2),17438,Wolgast,Volksbank Wolgast,71260,,053670,U,0,00000000
13061078,1,Volks- und Raiffeisenbank,23952,Wismar,VB u Raiffbk,61286,GENODEF1HWI,045680,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,18225,"Kühlungsborn, Ostseebad",VB u Raiffbk,61286,,045017,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23923,Schönberg,VB u Raiffbk,61286,,046578,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23948,Klütz,VB u Raiffbk,61286,,046632,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,18233,Neubukow,VB u Raiffbk,61286,,046636,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23932,Grevesmühlen,VB u Raiffbk,61286,,049751,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23996,Bobitz,VB u Raiffbk,61286,,050955,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23974,Neuburg,VB u Raiffbk,61286,,050956,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23992,Neukloster,VB u Raiffbk,61286,,050957,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,23999,Insel Poel,VB u Raiffbk,61286,,051126,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,19205,Gadebusch,VB u Raiffbk,61286,,052785,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,19209,Lützow,VB u Raiffbk,61286,,053064,U,0,00000000
13061078,2,Volks- und Raiffeisenbank,19217,Rehna,VB u Raiffbk,61286,,053065,U,0,00000000
13061078,2,Volks- und Raiffeisenbank (Gf P2),23952,Wismar,VB u Raiffbk,71286,,053671,U,0,00000000
13061088,1,Raiffeisenbank Wismar -alt-,23952,Wismar,VB u Raiffbk -alt-,61315,GENODEF1HWR,045681,U,1,13061078
13061128,1,Raiffeisenbank,18209,Bad Doberan,Raiffeisenbank Bad Doberan,61288,GENODEF1DBR,045683,U,1,14061308
13061128,2,Raiffeisenbank (Gf P2),18202,Bad Doberan,Raiffeisenbank Bad Doberan,71288,,053672,U,0,00000000
13070000,1,Deutsche Bank,18002,Rostock,Deutsche Bank,27707,DEUTDEBRXXX,044862,U,0,00000000
13070000,2,Deutsche Bank,17381,Anklam,Deutsche Bank,27707,DEUTDEBB151,046171,U,0,00000000
13070000,2,Deutsche Bank,18201,Bad Doberan,Deutsche Bank,27707,DEUTDEBR131,046172,U,0,00000000
13070000,2,Deutsche Bank,18521,Bergen auf Rügen,Deutsche Bank,27707,DEUTDEBR133,046173,U,0,00000000
13070000,2,Deutsche Bank,18241,Bützow,Deutsche Bank,27707,DEUTDEBB130,046174,U,0,00000000
13070000,2,Deutsche Bank,17101,"Demmin, Hansestadt",Deutsche Bank,27707,DEUTDEBB131,046175,U,0,00000000
13070000,2,Deutsche Bank,17462,Greifswald,Deutsche Bank,27707,DEUTDEBR134,046176,U,0,00000000
13070000,2,Deutsche Bank,23932,Grevesmühlen,Deutsche Bank,27707,,046177,U,0,00000000
13070000,2,Deutsche Bank,18502,Grimmen,Deutsche Bank,27707,DEUTDEBR135,046178,U,0,00000000
13070000,2,Deutsche Bank,18262,Güstrow,Deutsche Bank,27707,DEUTDEBB141,046179,U,0,00000000
13070000,2,Deutsche Bank,19230,Hagenow,Deutsche Bank,27707,DEUTDEBB142,046180,M,0,00000000
13070000,2,Deutsche Bank,19281,Ludwigslust,Deutsche Bank,27707,DEUTDEBB143,046181,U,0,00000000
13070000,2,Deutsche Bank,19381,Lübz,Deutsche Bank,27707,DEUTDEBB144,046182,U,0,00000000
13070000,2,Deutsche Bank,17132,Malchin,Deutsche Bank,27707,DEUTDEBB152,046183,U,0,00000000
13070000,2,Deutsche Bank,17036,Neubrandenburg,Deutsche Bank,27707,DEUTDEBB150,046184,U,0,00000000
13070000,2,Deutsche Bank,17235,Neustrelitz,Deutsche Bank,27707,DEUTDEBB153,046185,M,0,00000000
13070000,2,Deutsche Bank,17281,Prenzlau,Deutsche Bank,27707,DEUTDEBB154,046186,U,0,00000000
13070000,2,Deutsche Bank,18311,Ribnitz-Damgarten,Deutsche Bank,27707,DEUTDEBR136,046187,U,0,00000000
13070000,2,Deutsche Bank,19002,Schwerin,Deutsche Bank,27707,DEUTDEBB140,046189,U,0,00000000
13070000,2,Deutsche Bank,18401,Stralsund,Deutsche Bank,27707,DEUTDEBR138,046190,U,0,00000000
13070000,2,Deutsche Bank,17268,Templin,Deutsche Bank,27707,DEUTDEBB155,046191,M,0,00000000
13070000,2,Deutsche Bank,17161,Teterow,Deutsche Bank,27707,DEUTDEBB156,046192,U,0,00000000
13070000,2,Deutsche Bank,17351,Torgelow,Deutsche Bank,27707,DEUTDEBB179,046193,U,0,00000000
13070000,2,Deutsche Bank,23951,Wismar,Deutsche Bank,27707,DEUTDEBB148,046194,U,0,00000000
13070000,2,Deutsche Bank,19313,Wittenberge,Deutsche Bank,27707,DEUTDEBB149,046195,U,0,00000000
13070000,2,Deutsche Bank,17438,Wolgast,Deutsche Bank,27707,DEUTDEBB159,046196,U,0,00000000
13070000,2,Deutsche Bank,19205,Gadebusch,Deutsche Bank,27707,DEUTDEBB132,048441,U,0,00000000
13070000,2,Deutsche Bank,19370,Parchim,Deutsche Bank,27707,DEUTDEBB145,048442,U,0,00000000
13070000,2,Deutsche Bank,19348,Perleberg,Deutsche Bank,27707,DEUTDEBB146,048443,U,0,00000000
13070000,2,Deutsche Bank,19395,Plau am See,Deutsche Bank,27707,DEUTDEBB147,048444,U,0,00000000
13070000,2,Deutsche Bank,17153,"Stavenhagen, Reuterstadt",Deutsche Bank,27707,,048445,U,0,00000000
13070000,2,Deutsche Bank,18546,Sassnitz,Deutsche Bank,27707,DEUTDEBR137,048446,U,0,00000000
13070000,2,Deutsche Bank,17192,Waren (Müritz),Deutsche Bank,27707,DEUTDEBB158,048447,U,0,00000000
13070000,2,Deutsche Bank,17373,Ueckermünde,Deutsche Bank,27707,DEUTDEBB157,048516,U,0,00000000
13070000,2,Deutsche Bank,18356,Barth,Deutsche Bank,27707,DEUTDEBR132,048517,U,0,00000000
13070024,1,Deutsche Bank,18002,Rostock,Deutsche Bank,21707,DEUTDEDBROS,049820,U,0,00000000
13070024,2,Deutsche Bank,17381,Anklam,Deutsche Bank,21707,DEUTDEDB151,049797,U,0,00000000
13070024,2,Deutsche Bank,18201,Bad Doberan,Deutsche Bank,21707,DEUTDEDB131,049798,U,0,00000000
13070024,2,Deutsche Bank,18356,Barth,Deutsche Bank,21707,,049799,U,0,00000000
13070024,2,Deutsche Bank,18521,Bergen auf Rügen,Deutsche Bank,21707,DEUTDEDB133,049800,U,0,00000000
13070024,2,Deutsche Bank,18241,Bützow,Deutsche Bank,21707,DEUTDEDB130,049801,U,0,00000000
13070024,2,Deutsche Bank,17101,"Demmin, Hansestadt",Deutsche Bank,21707,DEUTDEDB128,049802,U,0,00000000
13070024,2,Deutsche Bank,19205,Gadebusch,Deutsche Bank,21707,DEUTDEDB132,049803,U,0,00000000
13070024,2,Deutsche Bank,17462,Greifswald,Deutsche Bank,21707,DEUTDEDB134,049804,U,0,00000000
13070024,2,Deutsche Bank,23932,Grevesmühlen,Deutsche Bank,21707,,049805,U,0,00000000
13070024,2,Deutsche Bank,18502,Grimmen,Deutsche Bank,21707,DEUTDEDB135,049806,U,0,00000000
13070024,2,Deutsche Bank,18262,Güstrow,Deutsche Bank,21707,DEUTDEDB141,049807,U,0,00000000
13070024,2,Deutsche Bank,19230,Hagenow,Deutsche Bank,21707,DEUTDEDB142,049808,M,0,00000000
13070024,2,Deutsche Bank,19281,Ludwigslust,Deutsche Bank,21707,DEUTDEDB143,049809,U,0,00000000
13070024,2,Deutsche Bank,19381,Lübz,Deutsche Bank,21707,DEUTDEDB144,049810,U,0,00000000
13070024,2,Deutsche Bank,17132,Malchin,Deutsche Bank,21707,DEUTDEDB152,049811,U,0,00000000
13070024,2,Deutsche Bank,17033,Neubrandenburg,Deutsche Bank,21707,DEUTDEDB150,049812,U,0,00000000
13070024,2,Deutsche Bank,17235,Neustrelitz,Deutsche Bank,21707,DEUTDEDB153,049813,M,0,00000000
13070024,2,Deutsche Bank,19370,Parchim,Deutsche Bank,21707,DEUTDEDB145,049814,U,0,00000000
13070024,2,Deutsche Bank,19348,Perleberg,Deutsche Bank,21707,DEUTDEDB146,049815,U,0,00000000
13070024,2,Deutsche Bank,19395,Plau am See,Deutsche Bank,21707,DEUTDEDB147,049816,U,0,00000000
13070024,2,Deutsche Bank,17281,Prenzlau,Deutsche Bank,21707,DEUTDEDB154,049817,U,0,00000000
13070024,2,Deutsche Bank,17153,"Stavenhagen, Reuterstadt",Deutsche Bank,21707,,049818,U,0,00000000
13070024,2,Deutsche Bank,18311,Ribnitz-Damgarten,Deutsche Bank,21707,DEUTDEDB136,049819,U,0,00000000
13070024,2,Deutsche Bank,18546,Sassnitz,Deutsche Bank,21707,DEUTDEDB137,049821,U,0,00000000
13070024,2,Deutsche Bank,19002,Schwerin,Deutsche Bank,21707,DEUTDEDB140,049822,U,0,00000000
13070024,2,Deutsche Bank,18401,Stralsund,Deutsche Bank,21707,DEUTDEDB138,049823,U,0,00000000
13070024,2,Deutsche Bank,17268,Templin,Deutsche Bank,21707,DEUTDEDB155,049824,M,0,00000000
13070024,2,Deutsche Bank,17161,Teterow,Deutsche Bank,21707,DEUTDEDB156,049825,U,0,00000000
13070024,2,Deutsche Bank,17351,Torgelow,Deutsche Bank,21707,DEUTDEDB179,049826,U,0,00000000
13070024,2,Deutsche Bank,17373,Ueckermünde,Deutsche Bank,21707,DEUTDEDB157,049827,U,0,00000000
13070024,2,Deutsche Bank,17192,Waren (Müritz),Deutsche Bank,21707,DEUTDEDB158,049828,U,0,00000000
13070024,2,Deutsche Bank,23951,Wismar,Deutsche Bank,21707,DEUTDEDB148,049829,U,0,00000000
13070024,2,Deutsche Bank,19313,Wittenberge,Deutsche Bank,21707,DEUTDEDB149,049830,U,0,00000000
13070024,2,Deutsche Bank,17438,Wolgast,Deutsche Bank,21707,DEUTDEDB159,049831,U,0,00000000
13070405,1,Postbank/DSL Ndl der Deutsche Bank,19053,Schwerin,Postbank Ndl Deutsche Bank,27405,DEUTDEBBP35,057594,U,0,00000000
13070424,1,Postbank/DSL Ndl der Deutsche Bank,19053,Schwerin,Postbank Ndl Deutsche Bank,21405,DEUTDEDBP35,057595,U,0,00000000
13080000,1,Commerzbank vormals Dresdner Bank,18010,Rostock,Commerzbank Rostock,28130,DRESDEFF130,044863,U,0,00000000
13090000,1,Rostocker Volks- und Raiffeisenbank -alt-,18003,Rostock,Rostocker VR Bank -alt-,91063,GENODEF1HR1,050596,U,0,00000000
13090000,2,Rostocker Volks- und Raiffeisenbank (Gf P2),18003,Rostock,Rostocker VR Bank,81063,,053673,U,0,00000000
13091054,1,Pommersche Volksbank,18439,Stralsund,Pommersche Volksbank,91054,GENODEF1HST,045009,U,0,00000000
13091054,2,Pommersche Volksbank (Gf P2),18401,Stralsund,Pommersche Volksbank,81054,,053674,U,0,00000000
13091084,1,Volksbank Wismar -alt-,23952,Wismar,VB u Raiffbk -alt-,,GENODEF1HWV,045015,U,1,13061078
14040000,1,Commerzbank,19055,Schwerin,Commerzbank Schwerin,24140,COBADEFFXXX,046008,U,0,00000000
14040000,2,Commerzbank,19361,Parchim,Commerzbank Parchim,24140,,056036,U,0,00000000
14051000,1,Sparkasse Mecklenburg-Nordwest,23951,Wismar,Spk Mecklenburg-Nordwest,51499,NOLADE21WIS,048818,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,19217,Rehna,Spk Mecklenburg-Nordwest,51499,,048244,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23996,Bad Kleinen,Spk Mecklenburg-Nordwest,51499,,048824,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23946,Ostseebad Boltenhagen,Spk Mecklenburg-Nordwest,51499,,048825,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23942,Dassow,Spk Mecklenburg-Nordwest,51499,,048826,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23972,Dorf Mecklenburg,Spk Mecklenburg-Nordwest,51499,,048827,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,19205,Gadebusch,Spk Mecklenburg-Nordwest,51499,,048828,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23936,Grevesmühlen,Spk Mecklenburg-Nordwest,51499,,048829,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,19417,Warin,Spk Mecklenburg-Nordwest,51499,,048830,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23923,Herrnburg,Spk Mecklenburg-Nordwest,51499,,048831,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23948,Klütz,Spk Mecklenburg-Nordwest,51499,,048833,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,19209,Lützow,Spk Mecklenburg-Nordwest,51499,,048834,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23992,Neukloster,Spk Mecklenburg-Nordwest,51499,,048835,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23923,Schönberg,Spk Mecklenburg-Nordwest,51499,,048836,U,0,00000000
14051000,2,Sparkasse Mecklenburg-Nordwest,23923,Selmsdorf,Spk Mecklenburg-Nordwest,51499,,048837,U,0,00000000
14051362,1,Sparkasse Parchim-Lübz,19370,Parchim,Sparkasse Parchim-Lübz,51404,NOLADE21PCH,045251,U,0,00000000
14051462,1,Sparkasse Schwerin -alt-,19053,Schwerin,Sparkasse Schwerin -alt-,51409,NOLADE21SNS,045246,U,0,00000000
14052000,1,Sparkasse Mecklenburg-Schwerin,19053,Schwerin,Spk Mecklenburg-Schwerin,51498,NOLADE21LWL,048910,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19251,Boizenburg,Spk Mecklenburg-Schwerin,51498,,048252,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19249,Lübtheen,Spk Mecklenburg-Schwerin,51498,,048253,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19260,Vellahn,Spk Mecklenburg-Schwerin,51498,,048256,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19241,Wittenburg,Spk Mecklenburg-Schwerin,51498,,048257,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19246,Zarrentin am Schaalsee,Spk Mecklenburg-Schwerin,51498,,048258,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19303,Dömitz,Spk Mecklenburg-Schwerin,51498,,048310,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19300,Grabow,Spk Mecklenburg-Schwerin,51498,,048311,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19294,Neu Kaliß,Spk Mecklenburg-Schwerin,51498,,048312,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19304,Neustadt-Glewe,Spk Mecklenburg-Schwerin,51498,,048313,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19294,Malliß,Spk Mecklenburg-Schwerin,51498,,048314,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19294,Eldena,Spk Mecklenburg-Schwerin,51498,,048315,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19282,Ludwigslust,Spk Mecklenburg-Schwerin,51498,,048911,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19288,Wöbbelin,Spk Mecklenburg-Schwerin,51498,,049733,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19075,Pampow,Spk Mecklenburg-Schwerin,51498,,049734,U,0,00000000
14052000,2,Sparkasse Mecklenburg-Schwerin,19230,Hagenow,Spk Mecklenburg-Schwerin,51498,,053387,M,0,00000000
14061308,1,VR Bank Mecklenburg,18055,Rostock,VR Bank Mecklenburg,61289,GENODEF1GUE,045694,U,0,00000000
14061308,2,VR Bank Mecklenburg,19386,Lübz,VR Bank Mecklenburg,61289,,045697,U,0,00000000
14061308,2,VR Bank Mecklenburg,18246,Bützow,VR Bank Mecklenburg,61289,,050625,U,0,00000000
14061308,2,VR Bank Mecklenburg,19399,Dobbertin,VR Bank Mecklenburg,61289,,050626,U,0,00000000
14061308,2,VR Bank Mecklenburg,19399,Goldberg,VR Bank Mecklenburg,61289,,050628,U,0,00000000
14061308,2,VR Bank Mecklenburg,18292,Krakow am See,VR Bank Mecklenburg,61289,,050629,U,0,00000000
14061308,2,VR Bank Mecklenburg,18299,Laage,VR Bank Mecklenburg,61289,,050630,U,0,00000000
14061308,2,VR Bank Mecklenburg,18279,Lalendorf,VR Bank Mecklenburg,61289,,050631,U,0,00000000
14061308,2,VR Bank Mecklenburg,18258,Schwaan,VR Bank Mecklenburg,61289,,050632,U,0,00000000
14061308,2,VR Bank Mecklenburg,19395,Plau am See,VR Bank Mecklenburg,61289,,050633,U,0,00000000
14061308,2,VR Bank Mecklenburg,19412,Brüel,VR Bank Mecklenburg,61289,,051325,U,0,00000000
14061308,2,VR Bank Mecklenburg,19406,Dabel,VR Bank Mecklenburg,61289,,051326,U,0,00000000
14061308,2,VR Bank Mecklenburg,19406,Sternberg,VR Bank Mecklenburg,61289,,051327,U,0,00000000
14061308,2,VR Bank Mecklenburg,19417,Warin,VR Bank Mecklenburg,61289,,051328,U,0,00000000
14061308,2,VR Bank Mecklenburg,18273,Güstrow,VR Bank Mecklenburg,61289,,057642,U,0,00000000
14061308,2,VR Bank Mecklenburg (Gf P2),18055,Rostock,VR Bank Mecklenburg,71289,,053675,U,0,00000000
14061438,1,Raiffeisen-Volksbank -alt-,19205,Gadebusch,Raiffeisen-VB Gadebusch-alt,61311,GENODEF1GDB,045702,U,0,00000000
14080000,1,Commerzbank vormals Dresdner Bank,19006,Schwerin,Commerzbank Schwerin,28140,DRESDEFF140,044866,U,0,00000000
14080000,2,Commerzbank vormals Dresdner Bank,23966,Wismar,Commerzbank Wismar,28140,,044873,U,0,00000000
14080000,2,Commerzbank vormals Dresdner Bank,19361,Parchim,Commerzbank Parchim,28140,,046293,U,0,00000000
14080011,1,Commerzbank vormals Dresdner Bank Zw W,19006,Schwerin,Commerzbank Schwerin Zw W,,DRESDEFFI27,046780,U,0,00000000
14091464,1,VR-Bank -alt-,19055,Schwerin,VR-Bank Schwerin -alt-,91044,GENODEF1SN1,044999,U,0,00000000
14091464,2,VR-Bank,19281,Ludwigslust,VR-Bank Schwerin,91044,,046031,U,0,00000000
14091464,2,VR-Bank (Gf P2),19053,Schwerin,VR-Bank Schwerin,81044,,053676,U,0,00000000
14091464,2,VR-Bank Schwerin,19370,Parchim,VR-Bank Schwerin,91044,,046280,U,0,00000000
15000000,1,Bundesbank,17020,Neubrandenburg,BBk Neubrandenburg,20150,MARKDEF1150,044851,U,0,00000000
15040068,1,Commerzbank,17019,Neubrandenburg,Commerzbank Neubrandenburg,24151,COBADEFFXXX,045999,U,0,00000000
15040068,2,Commerzbank,17461,Greifswald,Commerzbank Greifswald,24151,,045989,U,0,00000000
15040068,2,Commerzbank,18401,Stralsund,Commerzbank Stralsund,24151,,046011,U,0,00000000
15040068,2,Commerzbank,18528,Bergen auf Rügen,Commerzbank Bergen Rügen,24151,,047233,U,0,00000000
15040068,2,Commerzbank,17181,Waren (Müritz),Commerzbank Waren,24151,,056037,U,0,00000000
15040068,2,Commerzbank,17302,Pasewalk,Commerzbank Pasewalk,24151,,056038,U,0,00000000
15050100,1,Müritz-Sparkasse,17181,Waren (Müritz),Müritz-Sparkasse Waren,51514,NOLADE21WRN,045257,U,0,00000000
15050200,1,Sparkasse Neubrandenburg-Demmin,17041,Neubrandenburg,Spk Neubrandenburg-Demmin,51515,NOLADE21NBS,047492,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17153,"Stavenhagen, Reuterstadt",Spk Neubrandenburg-Demmin,51515,,052195,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17154,Neukalen,Spk Neubrandenburg-Demmin,51515,,052196,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17159,Dargun,Spk Neubrandenburg-Demmin,51515,,052198,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17139,Malchin,Spk Neubrandenburg-Demmin,51515,,052199,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17109,"Demmin, Hansestadt",Spk Neubrandenburg-Demmin,51515,,052202,U,0,00000000
15050200,2,Sparkasse Neubrandenburg-Demmin,17087,Altentreptow,Spk Neubrandenburg-Demmin,51515,,052203,U,0,00000000
15050400,1,Sparkasse Uecker-Randow,17302,Pasewalk,Sparkasse Uecker-Randow,51598,NOLADE21PSW,049128,U,0,00000000
15050400,2,Sparkasse Uecker-Randow,17335,Strasburg (Uckermark),Spk Uecker-Randow Strasburg,51598,,045261,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17358,Torgelow,Spk Uecker-Randow Torgelow,51598,,046596,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17367,Eggesin,Spk Uecker-Randow Eggesin,51598,,046597,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17379,Ferdinandshof,Spk Uecker-Rand Ferdinandsh,51598,,046598,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17321,Löcknitz,Spk Uecker-Randow Löcknitz,51598,,049131,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17328,Penkun,Spk Uecker-Randow Penkun,51598,,049132,U,0,00000000
15050400,2,Sparkasse Uecker-Randow Gs,17373,Ueckermünde,Spk Uecker-Randow Ueckermde,51598,,049133,U,0,00000000
15050500,1,Sparkasse Vorpommern,17462,Greifswald,Spk Vorpommern,51597,NOLADE21GRW,050482,U,0,00000000
15050500,2,Sparkasse Vorpommern,18303,Ribnitz-Damgarten,Spk Vorpommern,51597,,045238,U,0,00000000
15050500,2,Sparkasse Vorpommern,18507,Grimmen,Spk Vorpommern,51597,,045243,U,0,00000000
15050500,2,Sparkasse Vorpommern,17431,Wolgast,Spk Vorpommern,51597,,045245,U,0,00000000
